subject_name,course_name,course_url
Business Courses,"
                     中国互联网金融实践 Internet Finance in China
                   ",https://www.classcentral.com/course/edx--internet-finance-in-china-4418
Business Courses,"
                     Décodez l'ADN de l'innovateur
                   ",https://www.classcentral.com/course/openclassrooms-decodez-l-adn-de-l-innovateur-4447
Business Courses,"
                     App Marketing
                   ",https://www.classcentral.com/course/udacity-app-marketing-4850
Business Courses,"
                     SAP S/4HANA进阶课程
                   ",https://www.classcentral.com/course/opensap-sap-s-4hana-4156
Business Courses,"
                     Sponsorship - Supporting Your Career
                   ",https://www.classcentral.com/course/independent-sponsorship-supporting-your-career-4979
Business Courses,"
                     Leadership in Digital Transformation
                   ",https://www.classcentral.com/course/opensap-leadership-in-digital-transformation-4766
Business Courses,"
                     Social Innovation MOOC (EN)
                   ",https://www.classcentral.com/course/iversity-social-innovation-mooc-en-2703
Business Courses,"
                     Experience SAP Cloud for Customer
                   ",https://www.classcentral.com/course/opensap-experience-sap-cloud-for-customer-4014
Business Courses,"
                     Changemaker MOOC: Social Entrepreneurship
                   ",https://www.classcentral.com/course/iversity-changemaker-mooc-social-entrepreneurship-995
Business Courses,"
                     SAP Business Networks in a Nutshell
                   ",https://www.classcentral.com/course/opensap-sap-business-networks-in-a-nutshell-4777
Business Courses,"
                     SAP S/4HANA – Use Cases
                   ",https://www.classcentral.com/course/opensap-sap-s-4hana-use-cases-4780
Business Courses,"
                     Run Simple HR with SuccessFactors Employee Central
                   ",https://www.classcentral.com/course/opensap-run-simple-hr-with-successfactors-employee-central-4160
Business Courses,"
                     SuccessFactors——SAP人力资源管理解决方案介绍
                   ",https://www.classcentral.com/course/opensap-successfactors-sap-5080
Business Courses,"
                     Developing Mobile Apps with SAP HANA Cloud Platform
                   ",https://www.classcentral.com/course/opensap-developing-mobile-apps-with-sap-hana-cloud-platform-4778
Business Courses,"
                     Construire son Business Plan
                   ",https://www.classcentral.com/course/openclassrooms-construire-son-business-plan-5628
Business Courses,"
                     创业102: 你能为客户做什么？
                   ",https://www.classcentral.com/course/edx-102--5779
Business Courses,"
                     创业101: 你的客户是谁？
                   ",https://www.classcentral.com/course/edx-101--5780
Business Courses,"
                     Digital Transformation Across the Extended Supply Chain – In a Nutshell
                   ",https://www.classcentral.com/course/opensap-digital-transformation-across-the-extended-supply-chain-in-a-nutshell-5375
